Titulo,Rating,Genero,Descripcion,Temporadas,Link,Titulo Capitulo,Episodio,Duracion,Descripcion Capitulo,Link Capitulo
Sin retorno,R,Drama,"Sin Retorno, un instante que marca la vida para siempre, un comienzo del cual se desconoce el final. La serie está basada en hechos de crónica, en el titular de un periódico, en historias que han sucedido, en fragmentos de vida.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/5f8f45777ecf48001a349c6c/details,Los ojos,T1E32,36 min,"En la sala de espera de un consultorio médico Liliana acepta ser la acompañante de Diego, quien ha ido para ser tratado de los ojos: Si no trae una persona que lo acompañe, no lo tratarán y perderá su cita.",https://pluto.tv/latam/on-demand/series/5f8f45777ecf48001a349c6c/details
Sin retorno,R,Drama,"Sin Retorno, un instante que marca la vida para siempre, un comienzo del cual se desconoce el final. La serie está basada en hechos de crónica, en el titular de un periódico, en historias que han sucedido, en fragmentos de vida.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/5f8f45777ecf48001a349c6c/details,Tóxico,T1E33,39 min,"En un parqueadero, dejan una camioneta abandonada. El celador empieza a investigar dándose cuenta que hay unos cadáveres, donde se escondió un gas mortífero que duerme a las personas y que iba a ser utilizado en un atentado terrorista.",https://pluto.tv/latam/on-demand/series/5f8f45777ecf48001a349c6c/details
Sin retorno,R,Drama,"Sin Retorno, un instante que marca la vida para siempre, un comienzo del cual se desconoce el final. La serie está basada en hechos de crónica, en el titular de un periódico, en historias que han sucedido, en fragmentos de vida.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/5f8f45777ecf48001a349c6c/details,Mercaderes de la muerte,T1E34,41 min,"Antonio ha sido contratado como vigilante en una clínica abandonada donde un grupo de ladrones de órganos tienen la misión de extraer siete riñones. Antonio, se las arregla para quedarse con el botín.",https://pluto.tv/latam/on-demand/series/5f8f45777ecf48001a349c6c/details
Sin retorno,R,Drama,"Sin Retorno, un instante que marca la vida para siempre, un comienzo del cual se desconoce el final. La serie está basada en hechos de crónica, en el titular de un periódico, en historias que han sucedido, en fragmentos de vida.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/5f8f45777ecf48001a349c6c/details,Obsesión,T1E35,39 min,"Ricardo ha recibido unas fotos que son la prueba de la infidelidad de su mujer. Al ir a reclamarle, encuentra el cadáver del hombre de las fotos en la cocina de su casa. Paralelamente descubre a Carolina, su ex amante, en brazos de su hijo.",https://pluto.tv/latam/on-demand/series/5f8f45777ecf48001a349c6c/details
El Aula 69,TV-14,Comedia,"El Aula 69 es un vlog en dónde nos dedicamos a crear debate entre jóvenes sobre varias temáticas relevantes de modo entretenido y actual. Todo esto, con el sentido del humor particular de enchufe.tv.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/640f7b2384f66100139375c3/details,Episodio 1,T1E1,17 min,"Si eres adolescente, esta guía de vida es para tí. En este episodio de El aula 69, verás temas como el embarazo adolescente, la autoestima vs. el ego, el cuidado ambiental y las malas costumbres que vivimos en el día a día.",https://pluto.tv/latam/on-demand/series/640f7b2384f66100139375c3/details
El Aula 69,TV-14,Comedia,"El Aula 69 es un vlog en dónde nos dedicamos a crear debate entre jóvenes sobre varias temáticas relevantes de modo entretenido y actual. Todo esto, con el sentido del humor particular de enchufe.tv.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/640f7b2384f66100139375c3/details,Episodio 2,T1E2,17 min,"Todo lo que siempre has querido saber sobre tus derechos. Cómo lidiar con los chismes y cómo te pueden afectar en tu entorno, cómo cuidar tu cuerpo, depresión y suicidio, y cómo cuidar la biodiversidad. En este episodio de El aula 69.",https://pluto.tv/latam/on-demand/series/640f7b2384f66100139375c3/details
El Aula 69,TV-14,Comedia,"El Aula 69 es un vlog en dónde nos dedicamos a crear debate entre jóvenes sobre varias temáticas relevantes de modo entretenido y actual. Todo esto, con el sentido del humor particular de enchufe.tv.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/640f7b2384f66100139375c3/details,Episodio 3,T1E3,17 min,"La historia y cómo afecta tu mundo. El buen servicio. Separar la basura y reciclaje, impuntualidad. Tribus urbanas y la libertad. Uso del condón, atavismos culturales o cómo repetimos tradiciones tóxicas y cómo un chisme puede afectar a los demás.",https://pluto.tv/latam/on-demand/series/640f7b2384f66100139375c3/details
El Aula 69,TV-14,Comedia,"El Aula 69 es un vlog en dónde nos dedicamos a crear debate entre jóvenes sobre varias temáticas relevantes de modo entretenido y actual. Todo esto, con el sentido del humor particular de enchufe.tv.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/640f7b2384f66100139375c3/details,Episodio 4,T1E4,19 min,"En este episodio de El aula 69. El alcohol y sus efectos. ¿Qué son las drogas, la dependencia y los factores de riesgo?",https://pluto.tv/latam/on-demand/series/640f7b2384f66100139375c3/details
El Aula 69,TV-14,Comedia,"El Aula 69 es un vlog en dónde nos dedicamos a crear debate entre jóvenes sobre varias temáticas relevantes de modo entretenido y actual. Todo esto, con el sentido del humor particular de enchufe.tv.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/640f7b2384f66100139375c3/details,Episodio 5,T1E5,21 min,¿El Julio apoya a las drogas? ¿Qué onda con el tabaco? ¿Sigues viendo porno? ¿Ya fuiste al piscólogo? Siéntate con nosotros y disfruta de un nuevo episodio de El Aula 69.,https://pluto.tv/latam/on-demand/series/640f7b2384f66100139375c3/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Cuenco de Buda,T1E1,45 min,Sídney y Nigel se dirigen a Nepal para recuperar el legendario cuenco de limosnas rebosante de Buda para los aldeanos que están construyendo un santuario al Buda original.,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,La Monja sin Cabeza,T1E2,45 min,"Cuando el avión de Sídney se estrella, un grupo de monjas le pide que encuentre la cabeza de otra monja que fue decapitada hace varios siglos.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Pistola Humeante,T1E3,45 min,Sydney e Nigel procuram a arma incrustada de diamantes de Al Capone a mando de um homem que espera que isso vá livrar seu avô de um assassinato pelo qual ele foi acusado.,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Affaire de Coeur,T1E4,45 min,Sídney y Nigel van a Escocia para encontrar el segundo anillo del par de Twining Rings de Calum y Elena.,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Muchas gracias,T1E5,45 min,Sídney y Nigel van a Alemania para encontrar una guitarra perdida de Elvis Presley.,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Transformación,T1E6,45 min,"Sídney, Nigel y Derek Lloyd van a la jungla peruana a buscar los rollos de Paracelso que contienen la fórmula para convertir el plomo en oro.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Día de la Bandera,T1E7,45 min,"Sídney y Nigel se dirigen a Larivee, California, para encontrar la Bandera del Oso de los Pioneros.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Novia del Emperador,T1E8,45 min,"Sídney y Nigel están en Moose Bay, Alaska, en busca del sarcófago de jade blanco de una emperatriz china. Sídney se encuentra con otros cazadores de reliquias Dallas Carter y Kurt Reiner.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Diamante en Bruto,T1E9,45 min,"Sídney, Nigel y el cazador de reliquias rival Kurt Reiner intentan encontrar el guante de béisbol perdido de Jimmy Jonesboro.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Nueve Vidas,T1E10,45 min,"Todos los que roban una estatua que representa a la diosa gato egipcia Mafdet mueren. Ahora, la estatua ha desaparecido y Sídney y Nigel tienen la tarea de recuperarla.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,El Libro del Amor,T1E11,45 min,"Sídney y Nigel están en Milán, Italia, para buscar el Libro del Amor perdido de Casanova.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Mito del Laberinto,T1E12,45 min,"Sídney, Nigel y Claudia visitan Atenas, Grecia, para buscar en el laberinto del Minotauro el legendario hilo dorado.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,El Más Allá y la Muerte,T1E13,45 min,"Sídney y Nigel están en El Cairo, Egipto y luego en Amsterdam. Deben vencer al cazador de reliquias rival Avery Ko hasta conseguir el diamante del faraón Thutmose antes de que sea cortado y vendido.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Grabado en Piedra,T1E14,45 min,"Sídney, Nigel y Stewie Harper se dirigen a Estocolmo, Suecia, para encontrar la piedra rúnica del rey Jann I de Noruega.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,El caso de la Corona Irlandesa,T1E15,45 min,"Sídney y Nigel se dirigen a Dublín, Irlanda, en busca de la corona perdida del último rey de Irlanda.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Un acto de magia,T1E16,45 min,"Acompañando a Max el mago, Sídney y Nigel viajan a Atlantic City, Nueva Jersey en busca del cetro real perdido y supuestamente maldito de Hungría.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Carta de Amor,T1E17,45 min,"Sídney y Nigel van a Francia para buscar los votos matrimoniales perdidos de Josephine Pontoise y Guy de Bourdin, lo que probaría que su heredero es el legítimo propietario de St. Agnes Sur-Loire.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Una buena cosecha,T1E18,45 min,Sídney y Nigel viajan a Francia para encontrar las piedras perdidas de la Corona de María Antonieta.,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Nada Más que la Verdad,T1E19,45 min,Sídney y Nigel se reencuentran con Stewie Harper en la búsqueda del Cáliz de la Verdad en Francia.,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,El Último Caballero,T1E20,45 min,"Sídney y Nigel van a París, Francia, tras la Espada de Jacques de Molay, Gran Maestro de los Caballeros Templarios. La cazadora de reliquias rival Rita Rosellini también quieren la espada.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Poseídos,T1E21,45 min,"Sídney y Nigel están en Bruselas, Bélgica, en busca del sagrado reloj de sol de Zeus para detener a los vampiros.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Relic Hunter,TV-14,Sci-Fi y Fantasía,"Tia Carrere (""El Mundo de Wayne"") interpreta a Sídney Fox, una profesora universitaria y cinturón negro que recorre el mundo en busca de artefactos y antigüedades perdidos y robados, que se rumorea que existen.",2 Temporadas Disponibles,https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details,Recuerdos del Sagrado Corazón,T1E22,45 min,"Sídney y Nigel se dirigen a París, Francia, para encontrar un relicario robado, para que puedan limpiar de los cargos a la abuela muerta de Sídney.",https://pluto.tv/latam/on-demand/series/608ab1ec565bff0013119818/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,Encounter with the (?) Tomboy Chief!,T1E1,1hr 2 min,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,"Becoming the Lover of a Street Tough, a Man!",T1E2,1hr 1 min,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,Eun-chan! Heading to Work as a Man!,T1E3,1hr,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,Follow Your Heart in Coffee and Love,T1E4,1hr,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,Let the Coffee Aroma on Your Lips Be Love,T1E5,1hr 1 min,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,"Coffee Prince, Blending of Love",T1E6,1hr,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,With Love Blossoming in a Cup of Coffee,T1E7,1hr 1 min,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,Love Blooming in a Cup of Coffee,T1E8,1hr 1 min,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,Bitter Coffee is Sweetened by Love,T1E9,1hr,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,Coffee that Harms No One,T1E10,1hr 3 min,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,Coffee with a Sweet and Bitter Flavor,T1E11,1hr 4 min,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,Coffee that Leaves No Scars of Love,T1E12,1hr 4 min,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,Coffee Becoming a Habit as Strong as Love,T1E13,1hr 1 min,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,Love That Transforms You and Me... And Coffee,T1E14,59 min,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,Toasting Dreams and Hopes,T1E15,1hr 3 min,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,"Let Love Rest, Like Coffee for a Moment.",T1E16,1hr 5 min,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Coffee Prince,PG,Romance,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details,Coffee Becoming Love as Much as Regret,T1E17,1hr 5 min,"Coffee Prince es la historia de un grupo de jóvenes que se sienten atraídos por el negocio del café de especialidad, donde también encuentran el amor y una nueva esperanza.",https://pluto.tv/latam/on-demand/series/65e756a0dfc40a00149cd865/details
Ojos Sin Culpa,TV-MA,Thriller,"Edu no despierta sospechas. Se vale de su belleza y simpatía para ocultar su verdadera cara de asesino serial. Los policías Díaz y Vera buscan al asesino, que está más cerca de lo que imaginan.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/62827ed9c51411001348b8e4/details,Episodio 1,T1E1,44 min,Edu suma otra víctima. Vera llega a ayudar a Díaz en el caso del asesino serial. Edu conoce a Ray y ella se encanta. Las investigaciones plantean sospechas contra Otto. Edu secuestra a otra víctima.,https://pluto.tv/latam/on-demand/series/62827ed9c51411001348b8e4/details
Ojos Sin Culpa,TV-MA,Thriller,"Edu no despierta sospechas. Se vale de su belleza y simpatía para ocultar su verdadera cara de asesino serial. Los policías Díaz y Vera buscan al asesino, que está más cerca de lo que imaginan.",1 Temporada disponible,https://pluto.tv/latam/on-demand/series/62827ed9c51411001348b8e4/details,Episodio 2,T1E2,47 min,Edu tortura a Ángela. Los peritos hallan la huella de Edu en el encendedor del novio de Ángela. Otto mata a Aurelio por revelar sus fraudes. Edu y Ray siguen encontrándose. La policía sigue a Edu,https://pluto.tv/latam/on-demand/series/62827ed9c51411001348b8e4/details
